Timestamp,I_w_BLO_Weg,O_w_BLO_power,O_w_BLO_voltage,I_w_BHL_Weg,O_w_BHL_power,O_w_BHL_voltage,I_w_BHR_Weg,O_w_BHR_power,O_w_BHR_voltage,I_w_BRU_Weg,O_w_BRU_power,O_w_BRU_voltage,I_w_HR_Weg,O_w_HR_power,O_w_HR_voltage,I_w_HL_Weg,O_w_HL_power,O_w_HL_voltage
12.3209991455078,8,0,0,-528,10000,39,-197,19278,54,574,0,0,0,18069,27,0,11484,26
13.7099990844727,8,0,0,-545,0,0,-779,19264,56,-117,24396,57,0,19142,27,0,5008,24
8.625,-110,218,2,-574,14941,92,-240,5324,89,566,7,1,-684,16304,123,-682,5520,123
0.863998413085938,7,0,0,-546,0,0,-874,0,0,239,20700,50,0,6986,26,0,3434,26
9.22200012207031,-105,0,0,-745,126,2,-627,1858,88,566,0,0,-173,23081,133,-171,29858,126
0.752998352050781,-108,0,0,0,70,1,-1255,0,0,153,22680,55,0,2800,26,0,7048,24
2.59300231933594,-104,0,0,0,0,0,391,121,1,573,0,0,-608,20944,363,-612,29184,366
9.63600158691406,46,18360,55,-178,21560,56,477,0,0,573,0,0,-833,10366,26,-833,14779,29
11.2350006103516,7,0,0,-208,22550,56,476,33,1,572,31,1,0,5244,26,0,13942,26
14.2819976806641,9,0,0,-545,0,0,-873,82,1,-248,29638,60,0,12241,27,0,5008,23
14.3159942626953,11,0,0,-547,0,0,-874,44,1,-363,27132,58,0,5920,26,0,8624,24
4.54299926757813,105,24462,54,913,9126,39,782,0,0,566,0,0,-833,13402,27,-833,20012,29
7.71099853515625,-59,15925,49,-164,15925,50,779,0,0,567,0,0,-833,10972,26,-833,19693,29
10.6889953613281,-107,0,0,0,0,0,-1256,0,0,-262,18720,54,0,8572,26,0,12576,26
11.9759979248047,11,0,0,-483,20735,55,-150,17316,52,573,0,0,0,13186,27,0,11822,26
12.8539962768555,8,0,0,-546,0,0,-498,23490,57,573,4,1,0,22970,29,0,5008,24
9.40800476074219,-107,0,0,0,110,2,-748,8182,90,566,0,0,-68,2367,69,-67,23198,72
9.20499420166016,190,22288,56,-32,23313,57,478,0,0,578,0,0,-833,10106,26,-833,13321,26
6.06100463867188,492,2873,13,930,0,0,783,0,0,571,0,0,-833,7168,24,-833,10366,26
8.48300170898438,380,22792,56,878,0,0,477,0,0,574,0,0,-833,8520,26,-833,10366,26
7.31700134277344,68,23922,52,-36,19257,50,781,0,0,566,11,1,-833,10158,26,-833,14779,27
11.0370025634766,11,24,1,-126,27028,60,477,0,0,573,0,0,0,1768,26,0,11094,24
6.822998046875,212,18571,49,931,0,0,782,12,1,565,0,0,-833,14860,27,-833,13321,27
5.93000030517578,488,8096,23,941,0,0,782,0,0,566,0,1,-833,4336,24,-833,8832,26
8.37000274658203,472,20034,55,878,0,0,477,0,0,573,12,1,-833,6664,26,-833,11593,26
2.36599731445313,8,0,0,-545,22,0,314,19548,81,565,93,0,-2,24082,59,-2,12853,59
1.33200073242188,-105,0,0,0,40,1,46,24708,58,406,25935,57,0,10648,27,0,7048,26
11.1689987182617,-105,0,0,0,0,0,-1250,0,0,-388,20655,51,0,8884,26,0,12212,26
5.48600006103516,-107,0,0,606,21505,55,476,6,1,581,0,0,-833,3544,26,-833,31247,31
3.51699829101563,7,0,0,282,12916,95,781,0,0,566,0,0,-689,4930,165,-691,29700,174
10.6740036010742,8,0,0,-3,21280,38,479,0,0,573,0,0,0,1096,26,0,7360,26
3.04399871826172,7,2,0,19,1028,68,717,29328,78,566,54,1,-326,571,251,-329,7066,249
4.56199645996094,129,22605,54,925,2703,17,782,86,2,569,0,0,-833,14698,27,-833,17054,27
7.35399627685547,63,23920,54,-40,21632,52,780,0,0,565,0,0,-833,9352,26,-833,12030,27
4.02999877929688,-107,0,0,39,23370,57,302,19415,55,574,0,0,-833,11614,27,-833,15562,27
3.47200012207031,-104,0,0,0,84,1,137,20034,55,573,0,0,-833,18235,27,-833,21056,29
11.3050003051758,-105,0,0,0,47,1,-1312,0,0,-436,21114,52,0,10028,26,0,11822,26
8.77999877929688,352,20020,55,878,0,1,478,0,0,574,0,0,-833,8884,26,-833,14966,27
8.29499816894531,522,20176,54,879,0,0,478,0,0,573,0,0,-833,9300,24,-833,9508,26
1.92900085449219,-106,0,0,0,60,1,195,19448,52,554,11481,43,0,14428,27,0,10366,23
3.63899993896484,-106,0,0,0,108,1,171,20664,56,579,6,1,-833,17425,29,-833,21201,29
9.59300231933594,-108,0,0,0,63,1,-929,12802,93,566,28,1,-1,31734,18,0,14328,9
11.7089996337891,7,0,0,-416,20240,54,-84,17435,54,573,0,0,0,9690,27,0,12576,24
4.90399932861328,-106,20,0,381,21945,57,477,88,2,579,3,1,-833,7506,26,-833,29449,31
11.2919998168945,8,0,0,-194,23912,56,478,0,0,573,0,0,0,5244,26,0,8080,26
1.49700164794922,-107,0,0,0,31,1,59,15290,55,417,20020,55,0,10574,27,0,11094,24
7.39899444580078,5,19380,51,-93,18050,50,782,0,0,566,0,0,-833,9118,26,-833,14644,27
12.8600006103516,9,0,0,-545,0,0,-468,21774,57,578,0,0,0,22883,29,0,6736,24
5.64199829101563,432,14120,40,931,0,0,780,0,0,565,24,1,-833,7116,24,-833,7974,27
11.8360061645508,-108,0,0,0,43,1,-1255,0,0,-551,24090,55,0,6492,26,0,7720,24
14.2879943847656,9,0,0,-546,0,0,-874,0,0,-285,25368,57,0,9586,26,0,8156,24
2.15200042724609,-104,0,0,0,0,1,328,22880,56,573,291,3,0,15265,27,0,7048,26
9.31399536132813,-106,0,0,-746,62,1,-726,7192,90,566,51,1,-84,32240,82,-82,7856,80
7.33599853515625,48,18819,50,-57,14993,47,782,0,0,566,0,0,-833,9716,26,-833,14320,29
2.27899932861328,8,0,0,-546,0,0,242,12972,47,566,0,0,0,19200,29,0,3434,26
6.55699920654297,352,18050,49,961,20,1,781,0,0,571,0,0,-833,15346,27,-833,12862,27
11.5029983520508,8,0,0,-316,23142,57,0,456,8,574,0,0,0,6310,26,0,12966,26
1.33599853515625,-107,0,0,0,0,0,59,19800,55,420,17544,52,0,14357,27,0,10756,26
3.58600616455078,7,0,0,426,14420,94,782,39,1,565,0,0,-793,17509,164,-795,11349,106
0.500999450683594,8,0,0,-546,0,0,-873,0,0,115,18650,49,0,6388,26,0,5008,24
0.0,-108,0,0,0,41,1,-1255,0,0,-4,15827,49,0,6310,26,0,10756,26
7.01699829101563,428,26220,57,878,35,1,477,0,0,573,0,0,-833,4096,24,-833,10702,27
2.73100280761719,-104,0,0,0,0,0,391,333,3,574,0,0,-688,4285,308,-692,9086,313
10.9250030517578,-107,0,0,0,0,0,-1254,0,0,-327,26400,55,0,8052,26,0,12576,26
10.1339950561523,-102,0,0,0,0,1,-1104,12690,45,-35,17550,50,0,9976,27,0,7720,26
5.08399963378906,-109,0,0,521,22456,56,478,31,1,604,0,0,-833,8884,26,-833,30937,32
11.6300048828125,8,0,0,-347,23520,56,-15,23296,56,573,0,0,0,6726,26,0,12576,26
1.40999603271484,-106,0,0,0,0,0,92,18370,56,452,19800,55,0,12025,26,0,6736,26
3.62599945068359,7,0,0,391,19963,94,782,18,1,566,0,0,-774,28907,118,-775,16080,123
9.70899963378906,-105,0,0,0,30,1,-867,14702,94,572,24,1,-12,30312,18,-11,23200,14
12.697998046875,9,0,0,-545,0,0,-389,18564,54,578,0,0,0,22622,31,0,7048,24
9.05400085449219,168,19320,56,-53,17604,54,479,0,0,573,0,0,-833,9950,26,-833,13213,27
0.402999877929688,-104,0,0,0,15,0,-1257,0,0,139,18414,54,0,10702,27,0,10756,26
4.47000122070313,-106,0,0,204,29127,58,464,4340,31,574,0,0,-833,14104,27,-833,18446,27
7.38200378417969,508,21728,56,878,38,1,478,0,0,574,0,0,-833,7636,26,-833,6908,26
8.47900390625,-106,134,2,-532,16018,95,-199,4400,92,566,0,0,-722,7074,105,-721,24556,103
1.70999908447266,-103,0,0,0,0,0,233,20664,56,578,1034,11,0,14833,29,0,10366,26
15.2639999389648,7,0,0,-547,0,0,-874,0,0,-597,23712,57,0,2080,24,0,5008,24
7.75299835205078,-101,3287,19,-217,20580,49,783,0,0,565,6,1,-833,13197,26,-833,16075,27
7.86599731445313,606,15520,40,878,0,0,477,0,0,573,0,0,-833,8988,26,-833,8832,26
10.1990051269531,-105,0,0,0,126,2,-1179,16983,51,-118,18718,49,0,9378,26,0,13356,26
6.35199737548828,395,18150,50,927,12,1,782,0,1,566,0,0,-833,10366,27,-833,10886,27
11.1210021972656,7,0,0,-181,20020,54,478,0,0,574,0,0,0,5244,26,0,11484,24
0.540000915527344,-104,0,0,0,0,0,-1267,0,0,122,22220,55,0,3184,26,0,10756,26
8.31100463867188,-108,180,2,-431,16102,90,-97,4222,90,566,23,1,-792,12112,55,-791,19558,54
12.2250061035156,8,0,1,-546,180,1,-250,22401,58,573,0,0,0,19693,27,0,10756,26
11.463996887207,-105,0,0,0,47,1,-1312,0,0,-436,21114,52,0,10028,26,0,11822,26
5.15499877929688,289,20850,51,939,198,1,782,0,0,565,0,0,-833,14428,27,-833,6492,26
12.5579986572266,8,0,0,-546,154,2,-396,22458,56,574,0,0,0,26659,31,0,6736,26
4.83699798583984,206,18950,51,945,297,4,782,0,0,565,0,0,-833,19432,29,-833,8312,26
10.734001159668,7,0,0,-75,25926,58,478,0,0,573,0,0,0,4386,26,0,11094,24
7.24800109863281,560,13240,40,878,130,2,477,0,0,573,0,0,-833,8754,24,-833,7168,26
6.4320068359375,229,28140,60,877,168,2,477,0,0,572,0,1,-833,6908,24,-833,21114,27
11.1269989013672,-107,0,0,0,0,0,-1254,0,0,-398,16170,49,0,7714,26,0,12212,26
9.34600067138672,51,17340,52,-170,21505,55,477,0,0,573,0,0,-833,10548,26,-833,18069,29
6.61100006103516,230,17650,50,938,0,0,781,15,0,565,0,0,-833,14914,29,-833,13456,27
14.327995300293,7,0,0,-545,0,0,-873,0,1,-321,19062,54,0,9406,26,0,5008,24
2.47699737548828,-108,0,0,0,0,0,349,18630,54,574,252,2,0,19693,29,0,12966,26
4.54100036621094,-108,0,0,191,24054,57,454,11610,44,581,0,0,-833,10314,26,-833,12888,27
12.3369979858398,8,0,0,-547,140,2,-276,17212,54,574,0,0,0,16075,29,0,10756,26
8.04700469970703,-106,297,3,-297,28329,58,0,183,3,566,0,0,-833,18448,16,-832,24396,19
3.68599700927734,9,0,0,462,11024,90,781,24,1,565,20,1,-810,25328,82,-810,8219,80
6.05000305175781,468,14620,43,924,0,0,781,43,2,566,0,0,-833,13078,27,-833,12025,27
7.02899932861328,171,19200,51,928,0,0,783,0,0,571,0,0,-833,5080,26,-833,12106,26
11.3619995117188,-103,0,0,0,0,0,-1264,0,0,-469,22516,52,0,11188,27,0,8080,26
1.90099334716797,-104,0,0,0,60,1,216,23313,57,567,5325,25,0,13834,27,0,7408,26
1.36599731445313,-106,0,0,0,77,1,38,20216,56,397,21505,54,0,8624,26,0,7720,26
10.9059982299805,-109,0,0,0,45,1,-1259,0,0,-308,21424,52,0,8702,26,0,12576,24
11.4150009155273,12,0,0,-351,21285,54,-18,19968,52,574,0,0,0,6830,24,0,9088,26
5.88800048828125,20,17864,45,720,18975,55,476,41,1,572,0,0,-833,7974,26,-833,31904,31
1.40599822998047,7,0,0,-546,0,0,96,18513,50,450,19000,50,0,12079,26,0,5440,24
14.1100006103516,7,0,0,-546,0,0,-866,2783,22,-212,30360,60,0,12727,27,0,5008,24
0.58099365234375,8,0,0,-546,0,0,-874,0,0,182,18720,54,0,6232,26,0,3848,23
2.39599609375,8,0,0,-545,0,0,267,18550,50,564,266,2,0,20389,27,0,5440,24
7.62100219726563,8,18326,47,-94,17300,50,781,19,1,566,0,0,-833,9638,26,-833,11172,29
2.21400451660156,-106,0,0,0,12,1,385,4200,25,573,0,0,-36,11010,208,-38,16775,202
0.27099609375,-109,0,0,0,0,0,-1265,0,0,123,21505,56,0,12997,27,0,13356,26
8.47699737548828,464,23632,56,877,0,0,477,0,0,573,0,0,-833,8884,26,-833,8962,27
7.90599822998047,613,1210,11,878,18,1,478,0,0,574,0,0,-833,7636,24,-833,9271,26
9.74900054931641,-108,50,1,0,67,1,-933,429,89,566,0,0,0,32634,18,0,22232,14
8.59000396728516,-107,58,1,-687,24820,73,-355,11224,95,566,0,0,-550,8604,179,-547,3,177
0.61700439453125,-106,0,0,0,0,0,-1257,0,0,190,22059,57,0,5582,26,0,7048,26
10.5400009155273,-106,0,0,0,0,0,-1232,13018,46,-172,20349,51,0,9820,27,0,13356,26
10.4509963989258,7,84,1,0,1837,11,477,0,0,572,0,0,0,2248,26,0,6746,26
9.48499298095703,12,1890,14,-231,21285,54,477,0,0,573,0,0,-833,10314,27,-833,19055,29
6.47200012207031,294,18473,49,929,0,0,781,0,0,565,35,1,-833,11380,26,-833,13753,27
14.7399978637695,8,0,0,-547,0,0,-874,0,0,-383,22605,55,0,9222,26,0,5872,23
5.74800109863281,25,18446,46,728,20570,56,479,0,0,574,0,0,-833,6830,26,-833,30472,31
6.5469970703125,282,16779,47,939,0,0,782,0,0,565,0,0,-833,16735,27,-833,11302,27
12.2080001831055,8,0,0,-525,11610,45,-193,19910,55,573,0,0,0,17866,29,0,11822,26
5.51799774169922,-108,0,1,531,24360,58,477,0,0,573,0,0,-833,3928,26,-833,30937,31
8.95000457763672,-104,20,1,-744,1610,14,-473,12988,92,565,0,0,-372,25346,202,-369,8026,198
10.7689971923828,8,0,0,-22,30805,62,477,0,0,574,25,1,0,4568,26,0,10028,27
0.810997009277344,9,0,0,-547,0,1,-874,0,0,186,17750,50,0,6648,26,0,5440,24
3.83799743652344,8,0,0,573,14290,94,781,41,1,565,0,0,-833,19870,29,-833,29112,34
4.50699615478516,-104,0,0,215,29450,62,471,2967,22,574,25,1,-833,10158,26,-833,18533,29
9.08599853515625,-107,0,0,-745,0,0,-554,18094,98,565,0,0,-257,5406,162,-254,23432,161
1.14800262451172,8,0,0,-545,45,0,-873,0,0,265,18473,49,0,6648,27,0,5440,24
11.7170028686523,8,0,0,-355,20898,54,-23,20358,54,573,0,0,0,7298,26,0,12576,27
1.08000183105469,-106,0,0,0,49,1,-1258,0,0,277,23016,56,0,8312,27,0,7720,24
3.0,7,0,0,12,31020,60,708,32702,82,566,0,0,-312,22679,246,-315,17264,248
3.09099578857422,-108,0,0,0,0,0,391,0,0,574,94,1,-797,17562,162,-799,19378,162
0.0,-104,0,0,0,0,0,-1260,0,0,-25,11900,29,0,10158,27,0,11822,24
14.0109939575195,8,0,0,-545,82,1,-812,18315,55,-151,26460,58,0,14914,29,0,5440,24
2.84000396728516,-106,0,0,0,0,1,391,20,1,573,82,1,-727,25221,271,-730,26806,261
10.8159942626953,-106,0,0,0,0,0,-1260,0,0,-317,20000,49,0,9300,27,0,12966,26
4.06900024414063,-103,0,0,56,21890,56,320,19992,55,573,0,0,-833,12241,27,-833,19142,29
0.689994812011719,-106,0,0,0,82,1,-1272,0,0,208,22055,56,0,8052,26,0,11094,24
7.46600341796875,43,19533,50,-59,15792,47,782,8,0,565,0,0,-833,13753,27,-833,17808,27
5.39099884033203,-105,0,0,564,19992,56,476,72,1,572,0,0,-833,8780,26,-833,31247,31
5.83399963378906,4,8343,27,692,19656,56,478,0,0,579,12,1,-833,6830,26,-833,26392,29
6.49200439453125,279,19227,51,929,0,0,780,0,1,566,0,0,-833,14212,27,-833,13321,27
9.39399719238281,-102,30,1,-746,0,1,-755,8059,92,566,0,0,-64,13836,67,-63,30073,69
6.09199523925781,60,22495,55,764,19278,54,478,0,0,573,0,0,-833,6830,26,-833,29883,31
5.79399871826172,14,14630,38,712,18984,56,477,0,0,574,0,0,-833,6830,24,-833,30472,29
2.29199981689453,-107,0,0,0,25,1,389,1764,14,573,152,2,-66,27332,267,-69,19479,256
10.702995300293,-110,0,0,0,73,1,-1269,0,0,-271,25480,54,0,9378,26,0,12576,24
1.40599822998047,10,0,0,-547,0,0,24,16850,50,379,19502,50,0,7376,26,0,4576,24
3.0050048828125,-106,0,0,0,0,0,392,0,0,573,124,2,-818,12363,110,-819,10266,110
3.36399841308594,8,4,0,236,9552,92,770,4920,29,565,43,1,-642,1742,185,-644,30785,190
4.70899963378906,140,22848,52,935,889,7,781,22,1,565,12,1,-833,14455,27,-833,13078,27
14.1399993896484,8,0,0,-547,0,0,-874,55,1,-257,23142,57,0,11944,27,0,8156,26
7.26399993896484,452,24738,57,877,93,1,476,0,0,581,0,0,-833,8182,24,-833,6258,26
1.52299499511719,-104,0,0,0,60,1,138,17784,52,498,18564,51,0,12349,27,0,10756,26
11.2919998168945,-106,0,0,0,77,2,-1267,0,0,-424,21900,51,0,9300,26,0,12212,26
10.0979995727539,-106,0,0,0,27,1,-1158,12742,45,-103,17050,50,0,9560,27,0,13356,26
3.37599945068359,-106,0,1,0,9,1,77,19432,55,572,71,1,-833,17938,27,-833,26349,29
11.9749984741211,10,0,0,-475,23375,55,-142,19992,57,573,0,1,0,13186,27,0,8080,26
3.05900573730469,-104,0,0,0,23,1,0,1120,9,574,0,0,-832,32611,31,-832,24520,29
2.66300201416016,8,0,0,-547,0,0,519,3337,87,565,120,2,-100,3060,157,-101,7954,152
4.19699859619141,0,0,0,625,7344,90,782,14,1,565,0,0,-833,15184,27,-833,27372,31
7.02300262451172,183,20090,47,932,0,0,782,12,1,565,0,0,-833,13753,27,-833,13537,27
1.0,8,0,0,-545,12,1,-873,0,0,188,20923,50,0,6856,26,0,5440,24
2.30500030517578,-104,0,0,0,27,1,346,19440,54,574,0,0,0,23695,29,0,10756,24
1.89099884033203,-109,0,0,0,35,1,208,26562,57,564,5070,30,0,15049,27,0,10028,26
12.5260009765625,7,0,0,-547,30,1,-317,19872,54,573,17,1,0,24458,29,0,7720,26
7.52400207519531,602,8250,31,879,0,0,477,0,0,574,0,0,-833,5440,26,-833,9271,26
0.222000122070313,9,0,0,-546,0,0,-874,0,0,34,19450,50,0,5712,26,0,4262,21
1.65200042724609,9,0,0,-545,0,0,83,15500,50,444,16779,47,0,9118,26,0,5008,24
2.17800140380859,-106,0,0,0,49,1,391,1098,9,574,17,1,-90,22779,297,-93,22500,313
2.11799621582031,8,0,0,-545,20,1,184,13005,45,540,14760,44,0,14077,27,0,5440,26
5.52000427246094,-107,0,0,591,22562,57,478,30,1,574,0,0,-833,5680,26,-833,31557,31
11.2260055541992,-104,0,0,0,0,0,-1268,43,1,-386,19635,50,0,8156,26,0,12576,24
8.48000335693359,372,20328,56,877,0,0,477,0,0,573,0,0,-833,9352,26,-833,12025,27
10.7350006103516,9,0,0,-14,2063,61,477,0,0,579,13,1,0,4646,26,0,10418,26
3.16699981689453,8,0,0,187,16822,97,782,0,0,566,0,0,-585,22592,210,-587,7292,218
0.96099853515625,-105,0,0,0,24,1,-1271,0,0,263,21840,56,0,2992,24,0,10366,26
3.55100250244141,-107,0,0,0,0,0,84,22344,56,573,12,1,-833,23144,29,-833,22535,29
4.09600067138672,8,0,0,625,14859,95,780,0,0,565,0,0,-833,14104,27,-833,27930,31
3.92600250244141,-106,0,0,0,67,2,217,19415,55,573,0,0,-833,15319,27,-833,20679,29
12.2990036010742,9,0,0,-545,390,2,-248,19690,55,573,0,0,0,18968,29,0,7048,26
1.57599639892578,8,0,0,-544,0,0,105,18717,51,459,18003,51,0,11593,26,0,5008,24
10.984001159668,8,0,0,-137,21728,56,478,0,0,573,0,0,0,4594,26,0,11094,26
4.07499694824219,0,0,0,630,9092,93,781,23,1,566,0,0,-833,14698,27,-833,18991,29
1.35199737548828,9,0,0,-545,0,0,4,11346,31,364,17900,50,0,6726,26,0,5008,24
0.995994567871094,9,0,0,-545,0,0,-873,0,0,210,16954,50,0,6232,26,0,5008,24
8.14300537109375,518,23296,56,875,0,0,477,0,0,573,0,0,-833,10704,26,-833,10999,27
11.2020034790039,8,13,1,-197,21432,57,478,0,0,573,0,0,0,5894,27,0,12238,23
5.17999267578125,327,20200,50,936,46,1,781,18,1,566,0,0,-833,15346,27,-833,7168,26
4.14600372314453,4,6424,22,735,5596,90,781,0,0,565,0,0,-833,13402,27,-833,29604,31
1.70400238037109,9,0,0,-545,0,0,80,16168,47,435,15651,47,0,9950,26,0,3848,23
6.36100006103516,326,17014,49,967,0,0,782,0,0,566,0,0,-833,15616,27,-833,12997,29
9.48999786376953,34,14063,47,-187,18480,56,477,0,0,573,0,0,-833,10158,26,-833,18533,27
5.19599914550781,-106,0,0,558,23028,57,477,0,0,573,0,1,-833,9092,26,-833,30937,32
5.19300079345703,-107,0,0,430,24708,57,476,0,0,574,0,0,-833,7168,24,-833,24594,29
9.718994140625,9,348,3,-280,19926,52,479,0,0,572,71,2,-833,2031,24,-833,13213,27
7.36199951171875,59,24310,54,-46,17296,47,782,0,0,566,0,0,-833,9118,26,-833,13672,27
3.71600341796875,-107,0,0,0,0,0,187,18645,55,573,13,1,-833,20679,29,-833,20679,29
11.8110046386719,9,0,0,-411,22935,55,-79,18480,54,572,23,1,0,9222,26,0,12212,26
14.2590026855469,8,0,0,-545,0,0,-873,90,2,-240,29013,57,0,10080,26,0,4528,23
13.5799942016602,9,0,0,-545,0,0,-701,24940,58,-41,22660,55,0,18667,29,0,9092,23
10.0419998168945,-106,0,1,0,14,1,-1089,13900,49,-25,17524,52,0,11188,27,0,12238,26
6.67900085449219,303,21945,57,878,0,1,477,0,0,578,0,0,-833,7636,26,-833,16619,27
4.72999572753906,-105,0,0,316,22743,57,477,110,1,573,0,0,-833,8390,26,-833,22593,29
8.79399871826172,-106,0,0,-638,1840,84,-302,9062,90,566,47,1,-618,3910,147,-615,3922,149
1.57400512695313,-108,0,0,0,0,0,181,18198,54,540,20240,55,0,12238,27,0,7408,24
4.95000457763672,-107,0,0,369,24528,56,477,74,1,573,0,0,-833,7792,26,-833,28085,31
14.3960037231445,8,0,0,-547,0,0,-874,63,2,-373,20832,55,0,7090,27,0,5008,24
13.4090042114258,8,0,0,-546,0,0,-572,19600,56,573,0,0,0,22970,31,0,5008,24
1.45500183105469,-108,0,0,0,0,1,57,15895,54,416,22064,57,0,9638,27,0,7720,24
12.0590057373047,7,0,0,-451,20358,54,-119,15282,54,573,0,0,0,12295,27,0,11822,26
1.54799652099609,10,0,0,-547,0,0,75,12925,49,429,17400,50,0,11485,27,0,3434,26
8.89599609375,-105,57,2,-735,5250,30,-437,11852,92,566,0,0,-428,20866,205,-426,25580,211
11.5270004272461,8,0,0,-310,22220,56,0,0,0,573,0,0,0,6648,26,0,12966,26
7.04000091552734,94,19400,50,-7,17458,43,781,0,0,566,33,1,-833,8312,26,-833,13456,27
10.3260040283203,-108,0,0,0,54,1,-1190,13536,46,-136,18972,51,0,10108,26,0,13356,26
8.68900299072266,-108,43,1,-657,7448,87,-322,4345,89,566,0,0,-592,24458,162,-590,24654,159
4.05099487304688,-105,0,0,81,19690,54,344,19548,52,574,0,0,-833,10964,26,-833,18533,29
2.26899719238281,-105,0,0,0,15,1,368,14400,50,573,270,3,-1,9051,73,-1,8156,75
0.88800048828125,7,0,0,-546,0,0,-874,9,1,232,22950,54,0,3856,24,0,3434,23
1.40000152587891,8,0,0,-547,0,0,36,15190,47,391,16074,46,0,8052,26,0,3848,24
0.38299560546875,9,0,0,-545,0,0,-873,0,0,-2,16779,52,0,2392,24,0,2974,24
1.67299652099609,-108,0,0,0,0,0,144,17864,56,503,18144,52,0,14023,29,0,10418,24
3.91200256347656,-106,0,0,29,22686,58,292,21728,56,573,0,0,-833,11510,26,-833,15940,27
3.20700073242188,9,0,0,84,29032,101,766,5440,34,566,0,0,-440,25804,259,-442,17236,262
0.254997253417969,7,0,0,-547,61,1,-872,70,2,-26,4554,31,0,2392,26,0,5008,23
4.56200408935547,-105,17,1,208,27956,58,467,4536,25,573,0,0,-833,10158,26,-833,14563,29
5.49800109863281,-108,0,0,509,22008,56,479,0,0,574,0,0,-833,3616,24,-833,30627,31
0.829002380371094,7,0,0,-548,0,0,-873,0,0,129,20550,50,0,5582,24,0,3434,24
0.58599853515625,-108,0,0,0,45,1,-1253,0,0,85,21896,56,0,5192,24,0,7048,26
3.53900146484375,7,0,0,350,20242,94,781,23,1,566,0,0,-747,5852,133,-748,10635,136
7.47499847412109,585,12046,38,877,0,0,477,0,0,574,0,0,-833,5680,26,-833,7168,26
8.56400299072266,343,21762,54,878,4,1,478,0,0,574,0,0,-833,9109,26,-833,10028,27
9.09400177001953,-108,180,2,-745,267,3,-507,11224,94,566,0,0,-322,27320,184,-318,22987,184
4.29499816894531,-106,0,0,146,18738,52,409,18704,56,578,0,0,-833,12025,27,-833,14995,29
3.34099578857422,8,0,0,185,21328,97,781,2,1,566,0,0,-582,10728,215,-584,32620,215
7.56600189208984,589,12350,38,877,25,1,478,0,0,573,0,0,-833,9757,26,-833,8839,26
4.61900329589844,-105,0,0,249,23016,56,476,484,3,572,0,0,-833,10366,26,-833,19867,27
4.0,-106,0,1,0,2520,14,253,19360,55,579,0,1,-833,13954,29,-833,20157,29
3.48799896240234,8,0,0,231,16217,97,779,54,1,566,15,1,-635,26034,192,-637,19193,202
6.05299377441406,480,6496,29,930,18,1,782,0,0,565,0,0,-833,12706,27,-833,8832,26
14.4979934692383,8,0,0,-545,49,0,-873,152,2,-386,22400,56,0,7454,26,0,8624,23
10.2200012207031,9,0,0,-322,97,1,477,0,0,579,0,0,-434,256,448,-428,104,448
7.95199584960938,509,20405,55,878,0,0,479,0,0,573,9,1,-833,8780,26,-833,10864,27
0.681999206542969,7,0,0,-546,0,0,-873,0,0,139,19941,50,0,6492,26,0,5440,23
7.21700286865234,451,21672,56,878,0,0,478,0,0,574,0,0,-833,7376,26,-833,6778,26
9.02700042724609,253,23655,57,0,0,0,477,0,0,574,0,0,-833,9976,26,-833,11172,26
14.7249984741211,8,0,0,-547,0,0,-874,47,1,-464,25704,57,0,5166,24,0,5440,24
12.8359985351563,8,0,0,-546,110,2,-486,23370,57,574,0,0,0,26721,31,0,8624,26
8.9010009765625,-106,25,1,-744,1768,15,-476,12058,94,566,0,0,-367,8424,200,-364,25474,203
4.30599975585938,13,14742,39,750,1853,88,781,0,0,566,0,0,-833,14860,27,-833,31092,31
4.47100067138672,132,26768,56,928,2100,14,781,43,0,565,23,0,-833,13969,27,-833,11484,27
3.927001953125,-104,0,0,7,17794,41,268,21840,55,573,3,0,-833,14779,27,-833,15697,29
9.88200378417969,8,78,2,-272,22734,54,478,0,0,574,0,0,-833,8234,26,-833,16426,29
9.75700378417969,9,0,0,-312,4611,29,478,0,0,573,23,1,-809,4140,116,-808,2904,121
0.212997436523438,-105,0,0,0,294,2,-1275,0,0,56,18144,54,0,10548,27,0,11484,24
12.4199981689453,8,0,0,-545,432,3,-272,21560,56,573,0,0,0,20244,29,0,7720,26
2.97500610351563,8,0,0,0,0,0,634,8902,88,566,34,1,-213,2728,208,-215,29644,210
15.2870025634766,8,0,0,-545,0,0,-873,33,1,-608,22904,55,0,5322,26,0,3020,23
4.24800109863281,-107,0,0,172,20735,55,437,18095,54,573,0,0,-833,10236,26,-833,18533,27
11.8280029296875,-105,0,0,0,0,1,-1261,34,0,-577,18767,49,0,6856,24,0,11484,26
4.23299407958984,0,2353,13,690,6562,92,781,20,1,566,0,0,-833,15184,27,-833,29449,31
8.68900299072266,-107,82,1,-664,5932,87,-330,496,90,566,0,0,-584,28910,161,-581,24696,165
3.50900268554688,-106,0,0,0,49,1,217,19965,55,574,0,0,-833,14833,27,-833,20911,29
7.44700622558594,559,13366,41,878,49,2,478,0,0,573,0,0,-833,7714,24,-833,6778,26
2.96699523925781,8,0,0,41,25196,88,739,21186,66,565,176,2,-368,26752,266,-370,27562,257
9.54500579833984,35,12972,47,-186,21888,57,477,0,0,573,0,0,-833,9716,26,-833,18156,27
